group_id,group_label,scenario_id,zone_id,zone,beta0,run_id,policy_active,mean_peak_infectious,max_peak_infectious,n_waves,total_infections,total_dead,total_reinfections,epidemic_duration,peak_day,policy_effect,max_alert,first_alert_day,days_alert_0,days_alert_1,days_alert_2,days_alert_3,mean_compliance,mean_doctor_prob,mean_fatality_rate,mean_immunity_days,frac_public_transit,n_agents
3,b0.015_sparse,1,1,sparse_periphery,0.015,6,0,35.82,60.0,11,1004,11,516,364,43,0.29145728643216084,0,-1,365,0,0,0,0.5997,0.6702,0.01272,92.4,0.1759,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,6,1,25.38,36.0,8,658,7,231,364,140,0.29145728643216084,3,3,15,128,152,70,0.5988,0.6689,0.01302,92.7,0.1785,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,7,0,60.86,100.0,7,1201,14,709,364,42,0.5142951035162668,0,-1,365,0,0,0,0.5958,0.6558,0.01429,92.6,0.1852,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,7,1,29.56,44.0,9,742,4,307,364,55,0.5142951035162668,3,1,7,124,117,117,0.5956,0.6531,0.01508,92.2,0.1895,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,8,0,56.67,100.0,6,1181,8,687,364,31,0.5627316040232927,0,-1,365,0,0,0,0.5991,0.6713,0.01456,90.2,0.1829,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,8,1,24.78,29.0,9,682,5,260,364,30,0.5627316040232927,3,3,22,104,169,70,0.6024,0.6711,0.01519,90.2,0.1778,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,9,0,54.0,116.0,9,1254,10,761,364,50,0.42592592592592593,0,-1,365,0,0,0,0.5814,0.6728,0.01282,91.0,0.2347,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,9,1,31.0,57.0,8,748,7,302,364,53,0.42592592592592593,3,4,25,120,116,104,0.5785,0.6722,0.01276,90.9,0.2394,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,10,0,48.27,79.0,11,1237,6,745,364,22,0.4234514191008909,0,-1,365,0,0,0,0.6042,0.6586,0.01389,90.9,0.1923,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,10,1,27.83,47.0,12,845,4,402,364,28,0.4234514191008909,3,3,3,85,163,114,0.6022,0.6592,0.01359,90.9,0.1976,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,11,0,43.2,80.0,10,1124,4,638,364,29,0.4081018518518519,0,-1,365,0,0,0,0.6151,0.659,0.01307,91.8,0.2117,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,11,1,25.57,31.0,7,675,2,260,364,17,0.4081018518518519,3,4,28,114,153,70,0.6157,0.66,0.01315,91.9,0.2129,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,12,0,44.75,86.0,8,1052,8,562,364,36,0.3340782122905028,0,-1,365,0,0,0,0.5953,0.6508,0.01327,90.1,0.1626,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,12,1,29.8,38.0,5,675,5,248,364,24,0.3340782122905028,3,1,7,117,185,56,0.5962,0.6503,0.01391,90.2,0.1636,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,13,0,42.75,111.0,8,1056,8,564,364,40,0.3833918128654971,0,-1,365,0,0,0,0.5964,0.6722,0.01437,91.5,0.2398,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,13,1,26.36,51.0,11,708,3,317,364,49,0.3833918128654971,3,3,40,92,135,98,0.5957,0.6702,0.0151,91.6,0.2414,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,14,0,44.88,82.0,8,1023,7,528,364,237,0.4255793226381462,0,-1,365,0,0,0,0.616,0.674,0.01472,91.4,0.215,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,14,1,25.78,41.0,9,709,5,285,364,34,0.4255793226381462,3,5,23,122,136,84,0.6157,0.6737,0.0148,91.2,0.2141,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,15,0,48.5,71.0,8,1192,18,693,364,44,0.4329896907216495,0,-1,365,0,0,0,0.6139,0.6641,0.01332,92.1,0.2054,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,15,1,27.5,36.0,10,798,9,356,364,24,0.4329896907216495,3,2,12,82,165,106,0.6151,0.6619,0.01381,91.7,0.2037,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,16,0,40.55,83.0,11,1109,10,620,364,47,0.35166461159062884,0,-1,365,0,0,0,0.6024,0.6729,0.01438,88.9,0.2224,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,16,1,26.29,33.0,7,693,5,255,364,171,0.35166461159062884,3,1,33,111,135,86,0.6034,0.6715,0.0142,88.7,0.2263,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,17,0,42.0,114.0,10,1020,11,528,364,37,0.34119047619047616,0,-1,365,0,0,0,0.5956,0.6605,0.01387,89.4,0.227,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,17,1,27.67,38.0,9,785,11,350,364,33,0.34119047619047616,3,6,7,77,170,111,0.5983,0.6619,0.01416,89.6,0.2209,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,18,0,51.0,80.0,9,1210,6,712,364,29,0.406078431372549,0,-1,365,0,0,0,0.5947,0.6732,0.01427,91.6,0.1862,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,18,1,30.29,50.0,7,732,5,296,364,46,0.406078431372549,3,5,27,112,126,100,0.5955,0.6733,0.01438,91.7,0.1859,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,19,0,52.0,72.0,6,1026,10,544,364,49,0.5115384615384616,0,-1,365,0,0,0,0.6244,0.6731,0.01343,90.3,0.1857,500
3,b0.015_sparse,1,1,sparse_periphery,0.015,19,1,25.4,37.0,5,587,3,193,364,46,0.5115384615384616,3,11,22,113,160,70,0.6252,0.6734,0.01403,90.3,0.1831,500
4,b0.020_dense,2,0,dense_periphery,0.02,0,0,77.29,155.0,7,1390,11,890,364,27,0.2150342864536163,0,-1,365,0,0,0,0.2804,0.5081,0.01395,88.8,0.5399,500
4,b0.020_dense,2,0,dense_periphery,0.02,0,1,60.67,133.0,9,1442,10,943,364,26,0.2150342864536163,3,5,91,46,78,150,0.2808,0.5082,0.01392,88.5,0.5347,500
4,b0.020_dense,2,0,dense_periphery,0.02,1,0,66.78,147.0,9,1466,10,966,364,29,0.1749026654687032,0,-1,365,0,0,0,0.28,0.502,0.01289,91.8,0.5082,500
4,b0.020_dense,2,0,dense_periphery,0.02,1,1,55.1,102.0,10,1361,13,862,364,28,0.1749026654687032,3,1,76,41,43,205,0.2786,0.5019,0.01323,91.3,0.5072,500
4,b0.020_dense,2,0,dense_periphery,0.02,2,0,78.0,161.0,8,1486,6,989,364,28,0.3215384615384615,0,-1,365,0,0,0,0.2878,0.503,0.01289,88.9,0.5283,500
4,b0.020_dense,2,0,dense_periphery,0.02,2,1,52.92,116.0,12,1462,9,962,364,30,0.3215384615384615,3,5,58,43,62,202,0.2871,0.5029,0.01272,88.8,0.5275,500
4,b0.020_dense,2,0,dense_periphery,0.02,3,0,66.33,186.0,9,1492,10,992,364,21,0.2386552088044625,0,-1,365,0,0,0,0.2721,0.5075,0.01354,89.3,0.5,500
4,b0.020_dense,2,0,dense_periphery,0.02,3,1,50.5,140.0,12,1469,18,970,364,24,0.2386552088044625,3,3,53,31,119,162,0.2749,0.5091,0.01276,88.8,0.5,500
4,b0.020_dense,2,0,dense_periphery,0.02,4,0,74.29,150.0,7,1411,12,911,353,29,0.3565755821779514,0,-1,365,0,0,0,0.2698,0.4956,0.01349,90.9,0.4939,500
4,b0.020_dense,2,0,dense_periphery,0.02,4,1,47.8,116.0,10,1413,6,913,364,29,0.3565755821779514,3,4,76,40,76,173,0.2691,0.498,0.01451,90.5,0.496,500
4,b0.020_dense,2,0,dense_periphery,0.02,5,0,87.8,128.0,5,1452,13,952,364,17,0.4294988610478359,0,-1,365,0,0,0,0.2749,0.5023,0.01545,91.3,0.4887,500
4,b0.020_dense,2,0,dense_periphery,0.02,5,1,50.09,110.0,11,1387,14,887,364,15,0.4294988610478359,3,6,37,58,75,195,0.2729,0.5041,0.01667,91.2,0.4897,500
4,b0.020_dense,2,0,dense_periphery,0.02,6,0,73.57,166.0,7,1517,8,1018,364,25,0.19355715644963975,0,-1,365,0,0,0,0.2697,0.497,0.0134,88.7,0.5346,500
4,b0.020_dense,2,0,dense_periphery,0.02,6,1,59.33,142.0,9,1449,11,949,364,24,0.19355715644963975,3,3,89,50,69,157,0.2678,0.4996,0.01354,88.6,0.5317,500
4,b0.020_dense,2,0,dense_periphery,0.02,7,0,70.88,150.0,8,1404,10,904,325,27,0.2150112866817155,0,-1,365,0,0,0,0.2767,0.4988,0.01324,93.8,0.5143,500
4,b0.020_dense,2,0,dense_periphery,0.02,7,1,55.64,116.0,11,1375,11,876,364,41,0.2150112866817155,3,4,97,21,78,169,0.2767,0.4999,0.01302,93.7,0.5174,500
4,b0.020_dense,2,0,dense_periphery,0.02,8,0,65.38,170.0,8,1439,11,939,364,25,0.2367696543285408,0,-1,365,0,0,0,0.2674,0.4971,0.01327,92.0,0.5133,500
4,b0.020_dense,2,0,dense_periphery,0.02,8,1,49.9,105.0,10,1259,17,762,349,47,0.2367696543285408,3,4,57,50,88,170,0.2684,0.4996,0.01273,92.1,0.5114,500
4,b0.020_dense,2,0,dense_periphery,0.02,9,0,102.2,213.0,5,1415,9,916,364,23,0.4314090019569472,0,-1,365,0,0,0,0.2675,0.4923,0.01499,90.3,0.4766,500
4,b0.020_dense,2,0,dense_periphery,0.02,9,1,58.11,128.0,9,1385,12,886,364,22,0.4314090019569472,3,4,140,13,67,145,0.2655,0.4933,0.01426,90.3,0.4775,500
4,b0.020_dense,2,0,dense_periphery,0.02,10,0,84.0,174.0,6,1404,10,906,364,21,0.30559523809523814,0,-1,365,0,0,0,0.2782,0.4986,0.01082,88.5,0.4755,500
4,b0.020_dense,2,0,dense_periphery,0.02,10,1,58.33,133.0,9,1374,18,875,364,24,0.30559523809523814,3,4,118,45,45,157,0.2762,0.4997,0.01128,88.6,0.4751,500
4,b0.020_dense,2,0,dense_periphery,0.02,11,0,95.0,148.0,5,1438,14,938,364,181,0.38526315789473686,0,-1,365,0,0,0,0.274,0.4943,0.0128,89.0,0.5082,500
4,b0.020_dense,2,0,dense_periphery,0.02,11,1,58.4,112.0,10,1384,11,885,364,20,0.38526315789473686,3,5,90,46,62,167,0.2754,0.4948,0.0136,89.0,0.5215,500
4,b0.020_dense,2,0,dense_periphery,0.02,12,0,61.56,155.0,9,1531,16,1031,364,32,0.2690058479532164,0,-1,365,0,0,0,0.2599,0.4983,0.01299,90.3,0.5062,500
4,b0.020_dense,2,0,dense_periphery,0.02,12,1,45.0,101.0,13,1407,9,909,364,40,0.2690058479532164,3,4,21,36,110,198,0.2624,0.4978,0.01434,89.9,0.5153,500
4,b0.020_dense,2,0,dense_periphery,0.02,13,0,114.0,147.0,4,1433,16,933,364,307,0.5278947368421053,0,-1,365,0,0,0,0.2791,0.5055,0.01312,92.6,0.5289,500
4,b0.020_dense,2,0,dense_periphery,0.02,13,1,53.82,103.0,11,1365,11,866,364,28,0.5278947368421053,3,4,60,60,90,155,0.2773,0.502,0.01441,93.0,0.5297,500
4,b0.020_dense,2,0,dense_periphery,0.02,14,0,77.43,164.0,7,1421,11,921,364,28,0.26255973137026994,0,-1,365,0,0,0,0.282,0.5013,0.01329,91.3,0.5051,500
4,b0.020_dense,2,0,dense_periphery,0.02,14,1,57.1,123.0,10,1375,12,876,362,39,0.26255973137026994,3,6,74,37,71,183,0.2832,0.5025,0.0128,91.1,0.5082,500
4,b0.020_dense,2,0,dense_periphery,0.02,15,0,94.8,180.0,5,1423,11,924,364,23,0.37879746835443034,0,-1,365,0,0,0,0.2625,0.5023,0.01397,91.2,0.5112,500
4,b0.020_dense,2,0,dense_periphery,0.02,15,1,58.89,157.0,9,1402,18,903,364,26,0.37879746835443034,3,3,102,65,63,135,0.2636,0.4998,0.01403,91.2,0.5083,500
4,b0.020_dense,2,0,dense_periphery,0.02,16,0,83.0,163.0,6,1430,10,930,354,19,0.2696385542168675,0,-1,365,0,0,0,0.2798,0.4851,0.01256,90.6,0.4796,500
4,b0.020_dense,2,0,dense_periphery,0.02,16,1,60.62,134.0,8,1381,10,884,364,29,0.2696385542168675,3,4,90,40,96,139,0.2806,0.4851,0.01303,90.4,0.4857,500
4,b0.020_dense,2,0,dense_periphery,0.02,17,0,60.36,189.0,11,1558,12,1058,364,18,0.25198807157057657,0,-1,365,0,0,0,0.2836,0.5053,0.01345,90.6,0.5102,500
4,b0.020_dense,2,0,dense_periphery,0.02,17,1,45.15,143.0,13,1471,7,972,364,25,0.25198807157057657,3,6,77,30,81,177,0.2848,0.5031,0.01387,90.8,0.5091,500
4,b0.020_dense,2,0,dense_periphery,0.02,18,0,76.67,152.0,9,1477,11,978,364,25,0.17699230468240512,0,-1,365,0,0,0,0.2747,0.4947,0.01283,91.8,0.4663,500
4,b0.020_dense,2,0,dense_periphery,0.02,18,1,63.1,145.0,10,1432,11,932,364,25,0.17699230468240512,3,4,89,38,75,163,0.2749,0.4921,0.01262,91.6,0.4622,500
4,b0.020_dense,2,0,dense_periphery,0.02,19,0,94.4,169.0,5,1451,16,951,364,23,0.17637711864406785,0,-1,365,0,0,0,0.2734,0.5065,0.01193,89.7,0.5186,500
4,b0.020_dense,2,0,dense_periphery,0.02,19,1,77.75,128.0,8,1457,16,957,364,32,0.17637711864406785,3,5,138,35,56,136,0.2748,0.5026,0.01319,89.5,0.5207,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,0,0,62.29,97.0,7,1281,7,785,364,19,0.47599935784235026,0,-1,365,0,0,0,0.6088,0.6751,0.01246,90.8,0.1846,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,0,1,32.64,65.0,11,952,4,482,364,33,0.47599935784235026,3,2,4,93,120,148,0.6109,0.6763,0.01258,90.9,0.1835,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,1,0,63.89,114.0,9,1353,12,854,364,18,0.4196274847393959,0,-1,365,0,0,0,0.5883,0.662,0.01238,89.3,0.2049,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,1,1,37.08,69.0,12,1049,9,569,364,30,0.4196274847393959,3,1,39,56,116,154,0.5881,0.6608,0.0124,89.4,0.2098,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,2,0,70.86,102.0,7,1372,9,877,364,23,0.5625176404177251,0,-1,365,0,0,0,0.6166,0.6599,0.01236,90.8,0.22,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,2,1,31.0,46.0,13,999,7,533,364,18,0.5625176404177251,3,2,19,59,130,157,0.6162,0.6621,0.0129,90.9,0.215,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,3,0,59.62,106.0,8,1375,8,877,364,25,0.36816504528681643,0,-1,365,0,0,0,0.5945,0.667,0.01422,89.5,0.1951,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,3,1,37.67,65.0,9,938,9,464,364,36,0.36816504528681643,3,5,31,50,128,156,0.5948,0.6677,0.01412,89.4,0.1914,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,4,0,54.0,100.0,11,1352,11,853,364,32,0.44129629629629624,0,-1,365,0,0,0,0.6107,0.6635,0.01341,91.6,0.1922,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,4,1,30.17,48.0,12,884,12,419,364,57,0.44129629629629624,3,5,19,82,105,159,0.6104,0.6634,0.0129,91.9,0.1906,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,5,0,52.67,150.0,9,1312,12,816,364,32,0.40193658629200685,0,-1,365,0,0,0,0.6103,0.6604,0.01362,90.7,0.2049,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,5,1,31.5,43.0,8,881,10,417,364,178,0.40193658629200685,3,3,4,80,143,138,0.6108,0.6621,0.01416,90.5,0.2061,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,6,0,57.5,146.0,10,1356,11,856,364,26,0.41182608695652173,0,-1,365,0,0,0,0.5926,0.6724,0.01391,90.2,0.1718,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,6,1,33.82,64.0,11,929,8,464,364,14,0.41182608695652173,3,3,32,65,140,128,0.5951,0.6715,0.01411,90.1,0.1687,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,7,0,81.0,167.0,6,1380,9,881,357,32,0.6128395061728396,0,-1,365,0,0,0,0.616,0.6654,0.01284,90.4,0.2342,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,7,1,31.36,51.0,14,956,4,484,364,32,0.6128395061728396,3,9,18,63,113,171,0.6153,0.6654,0.01323,90.2,0.2339,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,8,0,48.1,109.0,10,1302,12,804,364,38,0.34802494802494804,0,-1,365,0,0,0,0.6162,0.6574,0.01378,90.8,0.1455,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,8,1,31.36,55.0,11,843,7,378,364,84,0.34802494802494804,3,4,18,64,131,152,0.613,0.6564,0.014,91.0,0.1481,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,9,0,62.0,105.0,9,1360,16,862,364,21,0.4079032258064516,0,-1,365,0,0,0,0.5953,0.6773,0.01383,90.3,0.219,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,9,1,36.71,52.0,7,898,4,430,364,13,0.4079032258064516,3,3,36,73,141,115,0.595,0.6763,0.01505,90.2,0.2137,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,10,0,60.11,127.0,9,1342,12,847,364,30,0.3881217767426385,0,-1,365,0,0,0,0.601,0.667,0.01366,90.2,0.1947,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,10,1,36.78,78.0,9,959,12,475,364,38,0.3881217767426385,3,3,20,46,179,120,0.6002,0.665,0.01238,90.6,0.1926,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,11,0,67.38,109.0,8,1312,11,814,364,20,0.5114277233600474,0,-1,365,0,0,0,0.6107,0.6609,0.01388,92.5,0.1963,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,11,1,32.92,60.0,12,968,3,501,364,26,0.5114277233600474,3,4,16,77,149,123,0.6081,0.6617,0.0144,92.5,0.1992,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,12,0,60.0,115.0,9,1329,11,830,364,29,0.4378333333333334,0,-1,365,0,0,0,0.6102,0.6681,0.01297,90.1,0.184,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,12,1,33.73,57.0,11,954,5,478,364,320,0.4378333333333334,3,5,35,41,172,117,0.6092,0.6694,0.01345,90.1,0.1859,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,13,0,56.22,129.0,9,1311,14,811,364,38,0.37264318747776587,0,-1,365,0,0,0,0.5882,0.6808,0.01406,91.0,0.1996,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,13,1,35.27,57.0,11,901,7,438,364,189,0.37264318747776587,3,5,86,41,104,134,0.5929,0.6794,0.01489,91.4,0.2069,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,14,0,63.38,147.0,8,1345,14,846,361,27,0.47365099400441785,0,-1,365,0,0,0,0.6124,0.6574,0.01415,89.3,0.2016,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,14,1,33.36,62.0,11,965,11,502,364,18,0.47365099400441785,3,1,7,65,176,117,0.6121,0.6577,0.01479,89.6,0.2065,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,15,0,62.5,112.0,10,1364,6,865,364,47,0.4968,0,-1,365,0,0,0,0.6045,0.669,0.01341,90.5,0.1781,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,15,1,31.45,41.0,11,887,10,421,364,228,0.4968,3,14,35,74,106,150,0.605,0.6696,0.01229,90.4,0.1755,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,16,0,63.62,106.0,8,1320,10,821,363,38,0.5405532851304622,0,-1,365,0,0,0,0.5882,0.6728,0.0139,92.3,0.2061,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,16,1,29.23,47.0,13,944,5,485,364,211,0.5405532851304622,3,4,29,55,128,153,0.5895,0.6724,0.01483,92.3,0.2061,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,17,0,53.4,109.0,10,1359,10,860,364,15,0.3174157303370786,0,-1,365,0,0,0,0.5972,0.6661,0.01403,90.1,0.1755,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,17,1,36.45,84.0,11,958,13,487,364,14,0.3174157303370786,3,6,7,81,123,154,0.6019,0.6671,0.01386,90.1,0.1786,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,18,0,82.0,120.0,5,1297,9,799,364,26,0.5823170731707317,0,-1,365,0,0,0,0.589,0.6628,0.01291,91.3,0.1833,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,18,1,34.25,56.0,8,810,10,353,364,18,0.5823170731707317,3,4,20,74,138,133,0.5889,0.664,0.01329,91.0,0.1837,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,19,0,87.86,124.0,7,1365,9,869,351,316,0.5778511267926246,0,-1,365,0,0,0,0.601,0.671,0.0127,89.7,0.2118,500
5,b0.020_sparse,2,1,sparse_periphery,0.02,19,1,37.09,70.0,11,1006,9,525,364,14,0.5778511267926246,3,3,23,83,122,137,0.5996,0.6717,0.01254,89.8,0.2098,500
6,b0.025_dense,3,0,dense_periphery,0.025,0,0,92.17,178.0,6,1443,13,943,364,158,0.3273299338179451,0,-1,365,0,0,0,0.28,0.4972,0.01395,91.3,0.4784,500
6,b0.025_dense,3,0,dense_periphery,0.025,0,1,62.0,175.0,11,1436,7,938,364,28,0.3273299338179451,3,6,66,49,86,164,0.2804,0.4977,0.01441,91.7,0.4868,500
6,b0.025_dense,3,0,dense_periphery,0.025,1,0,100.17,172.0,6,1432,11,932,364,27,0.3301387641010283,0,-1,365,0,0,0,0.2711,0.4853,0.01386,90.2,0.5194,500
6,b0.025_dense,3,0,dense_periphery,0.025,1,1,67.1,181.0,10,1353,11,853,364,39,0.3301387641010283,3,1,99,41,87,138,0.2702,0.4869,0.01375,90.4,0.5133,500
6,b0.025_dense,3,0,dense_periphery,0.025,2,0,85.5,199.0,6,1491,10,991,364,20,0.07801169590643277,0,-1,365,0,0,0,0.2776,0.501,0.01462,91.9,0.4959,500
6,b0.025_dense,3,0,dense_periphery,0.025,2,1,78.83,143.0,6,1485,12,986,364,18,0.07801169590643277,3,4,120,21,69,155,0.278,0.4984,0.01427,92.0,0.502,500
6,b0.025_dense,3,0,dense_periphery,0.025,3,0,82.5,180.0,8,1610,12,1110,364,20,0.14460606060606068,0,-1,365,0,0,0,0.272,0.5116,0.01375,91.1,0.4672,500
6,b0.025_dense,3,0,dense_periphery,0.025,3,1,70.57,141.0,7,1440,9,940,364,21,0.14460606060606068,3,4,90,36,79,160,0.2735,0.5102,0.01391,91.1,0.4664,500
6,b0.025_dense,3,0,dense_periphery,0.025,4,0,156.5,242.0,4,1413,16,913,295,14,0.3184025559105431,0,-1,365,0,0,0,0.2922,0.4984,0.01061,90.0,0.5434,500
6,b0.025_dense,3,0,dense_periphery,0.025,4,1,106.67,243.0,6,1379,5,879,317,13,0.3184025559105431,3,1,169,35,50,111,0.2931,0.5001,0.01211,90.2,0.5495,500
6,b0.025_dense,3,0,dense_periphery,0.025,5,0,95.33,213.0,6,1496,14,996,364,17,0.20539179691597606,0,-1,365,0,0,0,0.2662,0.5026,0.0116,93.3,0.4856,500
6,b0.025_dense,3,0,dense_periphery,0.025,5,1,75.75,192.0,8,1375,14,877,364,22,0.20539179691597606,3,3,175,16,50,124,0.2645,0.5008,0.01224,93.3,0.4897,500
6,b0.025_dense,3,0,dense_periphery,0.025,6,0,74.0,213.0,9,1504,14,1004,364,20,0.0945945945945946,0,-1,365,0,0,0,0.2707,0.5137,0.01339,92.0,0.5,500
6,b0.025_dense,3,0,dense_periphery,0.025,6,1,67.0,174.0,7,1418,8,918,364,24,0.0945945945945946,3,5,83,78,51,153,0.2704,0.5154,0.01359,91.6,0.498,500
6,b0.025_dense,3,0,dense_periphery,0.025,7,0,93.29,197.0,7,1512,11,1012,364,20,0.017365205273877204,0,-1,365,0,0,0,0.2786,0.5045,0.01333,91.6,0.4847,500
6,b0.025_dense,3,0,dense_periphery,0.025,7,1,91.67,138.0,6,1410,6,911,364,15,0.017365205273877204,3,3,143,35,69,118,0.2752,0.5041,0.01432,91.6,0.4777,500
6,b0.025_dense,3,0,dense_periphery,0.025,8,0,119.2,189.0,5,1448,8,948,364,11,0.18456375838926173,0,-1,365,0,0,0,0.2741,0.4842,0.01506,91.7,0.502,500
6,b0.025_dense,3,0,dense_periphery,0.025,8,1,97.2,165.0,5,1419,13,919,364,15,0.18456375838926173,3,3,134,54,48,129,0.2738,0.4829,0.0146,91.6,0.5051,500
6,b0.025_dense,3,0,dense_periphery,0.025,9,0,136.25,203.0,4,1437,10,937,364,279,0.09137614678899085,0,-1,365,0,0,0,0.2757,0.4844,0.01446,90.4,0.5265,500
6,b0.025_dense,3,0,dense_periphery,0.025,9,1,123.8,163.0,5,1395,9,895,336,24,0.09137614678899085,3,5,181,28,48,108,0.2734,0.4829,0.0143,90.2,0.5255,500
6,b0.025_dense,3,0,dense_periphery,0.025,10,0,94.33,206.0,6,1523,11,1023,364,29,0.12011025124562703,0,-1,365,0,0,0,0.274,0.506,0.01437,90.6,0.4867,500
6,b0.025_dense,3,0,dense_periphery,0.025,10,1,83.0,158.0,7,1396,10,896,364,31,0.12011025124562703,3,6,152,30,50,133,0.2725,0.5044,0.01431,90.0,0.4837,500
6,b0.025_dense,3,0,dense_periphery,0.025,11,0,80.12,220.0,8,1425,8,925,364,26,-0.15451822266600093,0,-1,365,0,0,0,0.2603,0.5082,0.01388,91.9,0.5224,500
6,b0.025_dense,3,0,dense_periphery,0.025,11,1,92.5,170.0,6,1416,12,916,364,30,-0.15451822266600093,3,4,103,72,65,125,0.2611,0.5048,0.01292,91.9,0.5143,500
6,b0.025_dense,3,0,dense_periphery,0.025,12,0,150.5,264.0,4,1452,9,952,364,16,0.4883720930232558,0,-1,365,0,0,0,0.2762,0.5045,0.0144,90.8,0.5132,500
6,b0.025_dense,3,0,dense_periphery,0.025,12,1,77.0,213.0,8,1482,18,982,364,17,0.4883720930232558,3,4,124,24,74,143,0.2762,0.5056,0.01361,90.6,0.5187,500
